Model,Dataset,Hybrid_Name,Budget_Strategy,Dropout_Strategy,Constraint_Type,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Performance_Gap,Performance_Retention,Relative_Performance_Gap,Budget_Utilization,Early_Stopping,Completed_Rounds
Transformer,AbnormalHeartbeat,Moderate_Linear,Moderate,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.181402,False,4
Transformer,AbnormalHeartbeat,Moderate_Linear,Moderate,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.060467,False,4
Transformer,AbnormalHeartbeat,Moderate_Standard,Moderate,Standard,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
Transformer,AbnormalHeartbeat,Moderate_Standard,Moderate,Standard,max_epochs,2000,0.200000,1.000000,0.800000,0.200000,0.800000,1.000000,True,3
Transformer,AbnormalHeartbeat,Moderate_Standard,Moderate,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
Transformer,AbnormalHeartbeat,Moderate_Standard,Moderate,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.217039,False,4
Transformer,AbnormalHeartbeat,Moderate_Standard,Moderate,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.090433,False,4
Transformer,AbnormalHeartbeat,Moderate_Standard,Moderate,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.030144,False,4
Transformer,AbnormalHeartbeat,Moderate_Aggressive,Moderate,Aggressive,max_epochs,1000,0.000000,0.400000,0.400000,0.000000,1.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Moderate_Aggressive,Moderate,Aggressive,max_epochs,2000,0.400000,0.400000,0.000000,1.000000,0.000000,1.000000,True,4
Transformer,AbnormalHeartbeat,Moderate_Aggressive,Moderate,Aggressive,max_epochs,5000,0.400000,0.400000,0.000000,1.000000,0.000000,0.440000,False,4
Transformer,AbnormalHeartbeat,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,10,0.400000,0.400000,0.000000,1.000000,0.000000,0.092995,False,4
Transformer,AbnormalHeartbeat,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,24,0.400000,0.400000,0.000000,1.000000,0.000000,0.038748,False,4
Transformer,AbnormalHeartbeat,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,72,0.400000,0.400000,0.000000,1.000000,0.000000,0.012916,False,4
Transformer,AbnormalHeartbeat,Moderate_Gradual,Moderate,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Moderate_Gradual,Moderate,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Moderate_Gradual,Moderate,Gradual,max_epochs,5000,0.800000,1.000000,0.200000,0.800000,0.200000,1.000000,True,4
Transformer,AbnormalHeartbeat,Moderate_Gradual,Moderate,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.527271,False,4
Transformer,AbnormalHeartbeat,Moderate_Gradual,Moderate,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.219696,False,4
Transformer,AbnormalHeartbeat,Moderate_Gradual,Moderate,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.073232,False,4
Transformer,AbnormalHeartbeat,Moderate_TwoStage,Moderate,TwoStage,max_epochs,1000,0.400000,0.400000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Moderate_TwoStage,Moderate,TwoStage,max_epochs,2000,0.200000,0.200000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Moderate_TwoStage,Moderate,TwoStage,max_epochs,5000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,True,4
Transformer,AbnormalHeartbeat,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,10,0.000000,0.000000,0.000000,1.000000,0.000000,0.217039,False,4
Transformer,AbnormalHeartbeat,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,24,0.000000,0.000000,0.000000,1.000000,0.000000,0.090433,False,4
Transformer,AbnormalHeartbeat,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,72,0.000000,0.000000,0.000000,1.000000,0.000000,0.030144,False,4
Transformer,AbnormalHeartbeat,Aggressive_Linear,Aggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Linear,Aggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Linear,Aggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Aggressive_Linear,Aggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.451433,False,3
Transformer,AbnormalHeartbeat,Aggressive_Linear,Aggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.188097,False,3
Transformer,AbnormalHeartbeat,Aggressive_Linear,Aggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.062699,False,3
Transformer,AbnormalHeartbeat,Aggressive_Standard,Aggressive,Standard,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Standard,Aggressive,Standard,max_epochs,2000,0.600000,1.000000,0.400000,0.600000,0.400000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Standard,Aggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Aggressive_Standard,Aggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.323372,False,3
Transformer,AbnormalHeartbeat,Aggressive_Standard,Aggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.134738,False,3
Transformer,AbnormalHeartbeat,Aggressive_Standard,Aggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.044913,False,3
Transformer,AbnormalHeartbeat,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,1000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,2000,0.200000,1.000000,0.800000,0.200000,0.800000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,0.820000,False,3
Transformer,AbnormalHeartbeat,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.175310,False,3
Transformer,AbnormalHeartbeat,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.073046,False,3
Transformer,AbnormalHeartbeat,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.024349,False,3
Transformer,AbnormalHeartbeat,Aggressive_Gradual,Aggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Gradual,Aggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_Gradual,Aggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.498225,False,3
Transformer,AbnormalHeartbeat,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.207594,False,3
Transformer,AbnormalHeartbeat,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.069198,False,3
Transformer,AbnormalHeartbeat,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,2000,0.600000,1.000000,0.400000,0.600000,0.400000,1.000000,True,2
Transformer,AbnormalHeartbeat,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.323372,False,3
Transformer,AbnormalHeartbeat,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.134738,False,3
Transformer,AbnormalHeartbeat,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.044913,False,3
Transformer,AbnormalHeartbeat,Conservative_Linear,Conservative,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Linear,Conservative,Linear,max_epochs,2000,0.600000,1.000000,0.400000,0.600000,0.400000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Linear,Conservative,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Conservative_Linear,Conservative,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.675325,False,5
Transformer,AbnormalHeartbeat,Conservative_Linear,Conservative,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.281386,False,5
Transformer,AbnormalHeartbeat,Conservative_Linear,Conservative,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.093795,False,5
Transformer,AbnormalHeartbeat,Conservative_Standard,Conservative,Standard,max_epochs,1000,0.800000,0.800000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Standard,Conservative,Standard,max_epochs,2000,0.200000,0.800000,0.600000,0.250000,0.750000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Standard,Conservative,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Conservative_Standard,Conservative,Standard,max_time_hours,10,0.800000,0.800000,0.000000,1.000000,0.000000,0.345939,False,5
Transformer,AbnormalHeartbeat,Conservative_Standard,Conservative,Standard,max_time_hours,24,0.800000,0.800000,0.000000,1.000000,0.000000,0.144141,False,5
Transformer,AbnormalHeartbeat,Conservative_Standard,Conservative,Standard,max_time_hours,72,0.800000,0.800000,0.000000,1.000000,0.000000,0.048047,False,5
Transformer,AbnormalHeartbeat,Conservative_Aggressive,Conservative,Aggressive,max_epochs,1000,0.400000,0.400000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Aggressive,Conservative,Aggressive,max_epochs,2000,0.000000,0.200000,0.200000,0.000000,1.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Aggressive,Conservative,Aggressive,max_epochs,5000,0.200000,0.200000,0.000000,1.000000,0.000000,0.775000,False,4
Transformer,AbnormalHeartbeat,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,10,0.200000,0.200000,0.000000,1.000000,0.000000,0.167532,False,4
Transformer,AbnormalHeartbeat,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,24,0.200000,0.200000,0.000000,1.000000,0.000000,0.069805,False,4
Transformer,AbnormalHeartbeat,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,72,0.200000,0.200000,0.000000,1.000000,0.000000,0.023268,False,4
Transformer,AbnormalHeartbeat,Conservative_Gradual,Conservative,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Gradual,Conservative,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_Gradual,Conservative,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Conservative_Gradual,Conservative,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.899669,False,5
Transformer,AbnormalHeartbeat,Conservative_Gradual,Conservative,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.374862,False,5
Transformer,AbnormalHeartbeat,Conservative_Gradual,Conservative,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.124954,False,5
Transformer,AbnormalHeartbeat,Conservative_TwoStage,Conservative,TwoStage,max_epochs,1000,0.800000,0.800000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_TwoStage,Conservative,TwoStage,max_epochs,2000,0.200000,0.200000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,Conservative_TwoStage,Conservative,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,10,0.000000,0.000000,0.000000,1.000000,0.000000,0.301282,False,4
Transformer,AbnormalHeartbeat,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,24,0.000000,0.000000,0.000000,1.000000,0.000000,0.125534,False,4
Transformer,AbnormalHeartbeat,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,72,0.000000,0.000000,0.000000,1.000000,0.000000,0.041845,False,4
Transformer,AbnormalHeartbeat,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.586949,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.244562,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.081521,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,2000,0.600000,1.000000,0.400000,0.600000,0.400000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.458887,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.191203,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.063734,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,1000,0.000000,0.600000,0.600000,0.000000,1.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,2000,0.200000,0.600000,0.400000,0.333333,0.666667,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,5000,0.800000,0.800000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,10,0.600000,0.600000,0.000000,1.000000,0.000000,0.310825,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,24,0.600000,0.600000,0.000000,1.000000,0.000000,0.129511,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,72,0.600000,0.600000,0.000000,1.000000,0.000000,0.043170,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.633740,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.264058,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.088019,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,2000,0.600000,1.000000,0.400000,0.600000,0.400000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
Transformer,AbnormalHeartbeat,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.458887,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.191203,False,3
Transformer,AbnormalHeartbeat,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.063734,False,3
Transformer,AbnormalHeartbeat,Standard_Linear,Standard,Linear,max_epochs,1000,0.800000,0.800000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Standard_Linear,Standard,Linear,max_epochs,2000,0.200000,0.200000,0.000000,1.000000,0.000000,1.000000,True,4
Transformer,AbnormalHeartbeat,Standard_Linear,Standard,Linear,max_epochs,5000,0.400000,0.400000,0.000000,1.000000,0.000000,1.000000,True,5
Transformer,AbnormalHeartbeat,Standard_Linear,Standard,Linear,max_time_hours,10,0.200000,0.200000,0.000000,1.000000,0.000000,0.308055,False,6
Transformer,AbnormalHeartbeat,Standard_Linear,Standard,Linear,max_time_hours,24,0.200000,0.200000,0.000000,1.000000,0.000000,0.128356,False,6
Transformer,AbnormalHeartbeat,Standard_Linear,Standard,Linear,max_time_hours,72,0.200000,0.200000,0.000000,1.000000,0.000000,0.042785,False,6
Transformer,AbnormalHeartbeat,Standard_Standard,Standard,Standard,max_epochs,1000,0.400000,0.400000,0.000000,1.000000,0.000000,1.000000,True,3
Transformer,AbnormalHeartbeat,Standard_Standard,Standard,Standard,max_epochs,2000,0.600000,0.600000,0.000000,1.000000,0.000000,1.000000,True,4
Transformer,AbnormalHeartbeat,Standard_Standard,Standard,Standard,max_epochs,5000,0.400000,0.400000,0.000000,1.000000,0.000000,0.684000,False,7
Transformer,AbnormalHeartbeat,Standard_Standard,Standard,Standard,max_time_hours,10,0.400000,0.400000,0.000000,1.000000,0.000000,0.139891,False,7
Transformer,AbnormalHeartbeat,Standard_Standard,Standard,Standard,max_time_hours,24,0.400000,0.400000,0.000000,1.000000,0.000000,0.058288,False,7
Transformer,AbnormalHeartbeat,Standard_Standard,Standard,Standard,max_time_hours,72,0.400000,0.400000,0.000000,1.000000,0.000000,0.019429,False,7
