Model,Dataset,Schedule,Constraint_Key,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Budget_Utilization,Early_Stopping
Transformer,Car,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
Transformer,Car,Conservative,max_time_hours_10,10,0.4000,0.4000,0.0369,False
Transformer,Car,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0154,False
Transformer,Car,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0051,False
Transformer,Car,VeryAggressive,max_epochs_1000,1000,0.0000,0.6000,1.0000,True
Transformer,Car,VeryAggressive,max_epochs_2000,2000,0.0000,0.6000,1.0000,True
Transformer,Car,VeryAggressive,max_epochs_5000,5000,0.4000,0.6000,1.0000,True
Transformer,Car,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.0166,False
Transformer,Car,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.0069,False
Transformer,Car,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0023,False
Transformer,Car,Standard,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
Transformer,Car,Standard,max_epochs_2000,2000,0.0000,0.4000,1.0000,True
Transformer,Car,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
Transformer,Car,Standard,max_time_hours_10,10,0.4000,0.4000,0.0107,False
Transformer,Car,Standard,max_time_hours_24,24,0.4000,0.4000,0.0045,False
Transformer,Car,Standard,max_time_hours_72,72,0.4000,0.4000,0.0015,False
Transformer,CatsDogs,Moderate,max_epochs_1000,1000,1.0000,0.8000,1.0000,True
Transformer,CatsDogs,Moderate,max_epochs_2000,2000,0.8000,0.8000,1.0000,True
Transformer,CatsDogs,Moderate,max_epochs_5000,5000,0.8000,0.8000,0.7178,False
Transformer,CatsDogs,Moderate,max_time_hours_10,10,0.8000,0.8000,0.1369,False
Transformer,CatsDogs,Moderate,max_time_hours_24,24,0.8000,0.8000,0.0570,False
Transformer,CatsDogs,Moderate,max_time_hours_72,72,0.8000,0.8000,0.0190,False
Transformer,CatsDogs,Aggressive,max_epochs_1000,1000,0.6000,1.0000,1.0000,True
Transformer,CatsDogs,Aggressive,max_epochs_2000,2000,0.8000,1.0000,1.0000,True
Transformer,CatsDogs,Aggressive,max_epochs_5000,5000,1.0000,1.0000,0.6158,False
Transformer,CatsDogs,Aggressive,max_time_hours_10,10,1.0000,1.0000,0.1134,False
Transformer,CatsDogs,Aggressive,max_time_hours_24,24,1.0000,1.0000,0.0472,False
Transformer,CatsDogs,Aggressive,max_time_hours_72,72,1.0000,1.0000,0.0157,False
Transformer,CatsDogs,Conservative,max_epochs_1000,1000,1.0000,0.8000,1.0000,True
Transformer,CatsDogs,Conservative,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
Transformer,CatsDogs,Conservative,max_epochs_5000,5000,1.0000,0.8000,1.0000,True
Transformer,CatsDogs,Conservative,max_time_hours_10,10,0.8000,0.8000,0.4761,False
Transformer,CatsDogs,Conservative,max_time_hours_24,24,0.8000,0.8000,0.1984,False
Transformer,CatsDogs,Conservative,max_time_hours_72,72,0.8000,0.8000,0.0661,False
Transformer,CatsDogs,VeryAggressive,max_epochs_1000,1000,0.6000,0.8000,1.0000,True
Transformer,CatsDogs,VeryAggressive,max_epochs_2000,2000,0.8000,0.8000,1.0000,True
Transformer,CatsDogs,VeryAggressive,max_epochs_5000,5000,1.0000,0.8000,1.0000,True
Transformer,CatsDogs,VeryAggressive,max_time_hours_10,10,0.8000,0.8000,0.2028,False
Transformer,CatsDogs,VeryAggressive,max_time_hours_24,24,0.8000,0.8000,0.0845,False
Transformer,CatsDogs,VeryAggressive,max_time_hours_72,72,0.8000,0.8000,0.0282,False
Transformer,CatsDogs,Standard,max_epochs_1000,1000,0.8000,0.8000,1.0000,True
Transformer,CatsDogs,Standard,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
Transformer,CatsDogs,Standard,max_epochs_5000,5000,0.8000,0.8000,0.6828,False
Transformer,CatsDogs,Standard,max_time_hours_10,10,0.8000,0.8000,0.1214,False
Transformer,CatsDogs,Standard,max_time_hours_24,24,0.8000,0.8000,0.0506,False
Transformer,CatsDogs,Standard,max_time_hours_72,72,0.8000,0.8000,0.0169,False
Transformer,ChlorineConcentration,Moderate,max_epochs_1000,1000,0.8000,0.2000,1.0000,True
Transformer,ChlorineConcentration,Moderate,max_epochs_2000,2000,0.6000,0.2000,1.0000,True
Transformer,ChlorineConcentration,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
Transformer,ChlorineConcentration,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0451,False
Transformer,ChlorineConcentration,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0188,False
Transformer,ChlorineConcentration,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0063,False
Transformer,ChlorineConcentration,Aggressive,max_epochs_1000,1000,0.4000,0.0000,1.0000,True
Transformer,ChlorineConcentration,Aggressive,max_epochs_2000,2000,0.4000,0.0000,1.0000,True
Transformer,ChlorineConcentration,Aggressive,max_epochs_5000,5000,0.0000,0.0000,0.6200,False
Transformer,ChlorineConcentration,Aggressive,max_time_hours_10,10,0.0000,0.0000,0.0373,False
Transformer,ChlorineConcentration,Aggressive,max_time_hours_24,24,0.0000,0.0000,0.0155,False
Transformer,ChlorineConcentration,Aggressive,max_time_hours_72,72,0.0000,0.0000,0.0052,False
Transformer,ChlorineConcentration,Conservative,max_epochs_1000,1000,1.0000,0.0000,1.0000,True
Transformer,ChlorineConcentration,Conservative,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
Transformer,ChlorineConcentration,Conservative,max_epochs_5000,5000,1.0000,0.0000,1.0000,True
Transformer,ChlorineConcentration,Conservative,max_time_hours_10,10,0.0000,0.0000,0.1561,False
Transformer,ChlorineConcentration,Conservative,max_time_hours_24,24,0.0000,0.0000,0.0650,False
Transformer,ChlorineConcentration,Conservative,max_time_hours_72,72,0.0000,0.0000,0.0217,False
Transformer,ChlorineConcentration,VeryAggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
Transformer,ChlorineConcentration,VeryAggressive,max_epochs_2000,2000,0.2000,0.6000,1.0000,True
Transformer,ChlorineConcentration,VeryAggressive,max_epochs_5000,5000,0.4000,0.6000,1.0000,True
Transformer,ChlorineConcentration,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.0636,False
Transformer,ChlorineConcentration,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.0265,False
Transformer,ChlorineConcentration,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0088,False
Transformer,ChlorineConcentration,Standard,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
Transformer,ChlorineConcentration,Standard,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
Transformer,ChlorineConcentration,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
Transformer,ChlorineConcentration,Standard,max_time_hours_10,10,0.4000,0.4000,0.0421,False
Transformer,ChlorineConcentration,Standard,max_time_hours_24,24,0.4000,0.4000,0.0176,False
Transformer,ChlorineConcentration,Standard,max_time_hours_72,72,0.4000,0.4000,0.0059,False
Transformer,CinCECGTorso,Moderate,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
Transformer,CinCECGTorso,Moderate,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
Transformer,CinCECGTorso,Moderate,max_epochs_5000,5000,0.6000,0.6000,0.7200,False
Transformer,CinCECGTorso,Moderate,max_time_hours_10,10,0.6000,0.6000,0.1607,False
Transformer,CinCECGTorso,Moderate,max_time_hours_24,24,0.6000,0.6000,0.0670,False
Transformer,CinCECGTorso,Moderate,max_time_hours_72,72,0.6000,0.6000,0.0223,False
Transformer,CinCECGTorso,Aggressive,max_epochs_1000,1000,0.6000,0.6000,1.0000,True
Transformer,CinCECGTorso,Aggressive,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
Transformer,CinCECGTorso,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
Transformer,CinCECGTorso,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.1402,False
Transformer,CinCECGTorso,Aggressive,max_time_hours_24,24,0.6000,0.6000,0.0584,False
Transformer,CinCECGTorso,Aggressive,max_time_hours_72,72,0.6000,0.6000,0.0195,False
Transformer,CinCECGTorso,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
Transformer,CinCECGTorso,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
Transformer,CinCECGTorso,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
Transformer,CinCECGTorso,Conservative,max_time_hours_10,10,0.2000,0.2000,0.5712,False
Transformer,CinCECGTorso,Conservative,max_time_hours_24,24,0.2000,0.2000,0.2380,False
Transformer,CinCECGTorso,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0793,False
Transformer,CinCECGTorso,VeryAggressive,max_epochs_1000,1000,0.4000,0.6000,1.0000,True
Transformer,CinCECGTorso,VeryAggressive,max_epochs_2000,2000,0.6000,0.6000,1.0000,True
Transformer,CinCECGTorso,VeryAggressive,max_epochs_5000,5000,1.0000,0.6000,1.0000,True
Transformer,CinCECGTorso,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.2532,False
Transformer,CinCECGTorso,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.1055,False
Transformer,CinCECGTorso,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0352,False
Transformer,CinCECGTorso,Standard,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
Transformer,CinCECGTorso,Standard,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
Transformer,CinCECGTorso,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
Transformer,CinCECGTorso,Standard,max_time_hours_10,10,0.6000,0.6000,0.1504,False
Transformer,CinCECGTorso,Standard,max_time_hours_24,24,0.6000,0.6000,0.0627,False
Transformer,CinCECGTorso,Standard,max_time_hours_72,72,0.6000,0.6000,0.0209,False
Transformer,CounterMovementJump,Moderate,max_epochs_1000,1000,0.8000,0.8000,1.0000,True
Transformer,CounterMovementJump,Moderate,max_epochs_2000,2000,0.2000,0.8000,1.0000,True
Transformer,CounterMovementJump,Moderate,max_epochs_5000,5000,0.8000,0.8000,0.7200,False
Transformer,CounterMovementJump,Moderate,max_time_hours_10,10,0.8000,0.8000,0.2997,False
Transformer,CounterMovementJump,Moderate,max_time_hours_24,24,0.8000,0.8000,0.1249,False
Transformer,CounterMovementJump,Moderate,max_time_hours_72,72,0.8000,0.8000,0.0416,False
Transformer,CounterMovementJump,Aggressive,max_epochs_1000,1000,0.0000,0.6000,1.0000,True
Transformer,CounterMovementJump,Aggressive,max_epochs_2000,2000,0.4000,0.6000,1.0000,True
Transformer,CounterMovementJump,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
Transformer,CounterMovementJump,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.2518,False
Transformer,CounterMovementJump,Aggressive,max_time_hours_24,24,0.6000,0.6000,0.1049,False
Transformer,CounterMovementJump,Aggressive,max_time_hours_72,72,0.6000,0.6000,0.0350,False
Transformer,CounterMovementJump,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
Transformer,CounterMovementJump,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
Transformer,CounterMovementJump,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
Transformer,CounterMovementJump,Conservative,max_time_hours_10,10,0.4000,0.2000,1.0000,True
Transformer,CounterMovementJump,Conservative,max_time_hours_24,24,0.2000,0.2000,0.4369,False
Transformer,CounterMovementJump,Conservative,max_time_hours_72,72,0.2000,0.2000,0.1456,False
Transformer,CounterMovementJump,VeryAggressive,max_epochs_1000,1000,0.0000,0.6000,1.0000,True
Transformer,CounterMovementJump,VeryAggressive,max_epochs_2000,2000,0.0000,0.6000,1.0000,True
Transformer,CounterMovementJump,VeryAggressive,max_epochs_5000,5000,0.0000,0.6000,1.0000,True
Transformer,CounterMovementJump,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.4656,False
Transformer,CounterMovementJump,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.1940,False
Transformer,CounterMovementJump,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0647,False
Transformer,CounterMovementJump,Standard,max_epochs_1000,1000,0.8000,0.6000,1.0000,True
Transformer,CounterMovementJump,Standard,max_epochs_2000,2000,0.8000,0.6000,1.0000,True
Transformer,CounterMovementJump,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
Transformer,CounterMovementJump,Standard,max_time_hours_10,10,0.6000,0.6000,0.2774,False
Transformer,CounterMovementJump,Standard,max_time_hours_24,24,0.6000,0.6000,0.1156,False
Transformer,CounterMovementJump,Standard,max_time_hours_72,72,0.6000,0.6000,0.0385,False
Transformer,DucksAndGeese,Moderate,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
Transformer,DucksAndGeese,Moderate,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
Transformer,DucksAndGeese,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
Transformer,DucksAndGeese,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0520,False
Transformer,DucksAndGeese,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0217,False
Transformer,DucksAndGeese,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0072,False
Transformer,DucksAndGeese,Aggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
Transformer,DucksAndGeese,Aggressive,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
Transformer,DucksAndGeese,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
Transformer,DucksAndGeese,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.0442,False
Transformer,DucksAndGeese,Aggressive,max_time_hours_24,24,0.6000,0.6000,0.0184,False
Transformer,DucksAndGeese,Aggressive,max_time_hours_72,72,0.6000,0.6000,0.0061,False
Transformer,DucksAndGeese,Conservative,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
Transformer,DucksAndGeese,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
Transformer,DucksAndGeese,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
Transformer,DucksAndGeese,Conservative,max_time_hours_10,10,0.4000,0.4000,0.1815,False
Transformer,DucksAndGeese,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0756,False
Transformer,DucksAndGeese,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0252,False
Transformer,DucksAndGeese,VeryAggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
Transformer,DucksAndGeese,VeryAggressive,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
Transformer,DucksAndGeese,VeryAggressive,max_epochs_5000,5000,1.0000,0.6000,1.0000,True
Transformer,DucksAndGeese,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.0823,False
Transformer,DucksAndGeese,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.0343,False
Transformer,DucksAndGeese,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0114,False
Transformer,DucksAndGeese,Standard,max_epochs_1000,1000,0.4000,0.6000,1.0000,True
Transformer,DucksAndGeese,Standard,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
Transformer,DucksAndGeese,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
Transformer,DucksAndGeese,Standard,max_time_hours_10,10,0.6000,0.6000,0.0502,False
Transformer,DucksAndGeese,Standard,max_time_hours_24,24,0.6000,0.6000,0.0209,False
Transformer,DucksAndGeese,Standard,max_time_hours_72,72,0.6000,0.6000,0.0070,False
Transformer,EigenWorms,Moderate,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
Transformer,EigenWorms,Moderate,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
Transformer,EigenWorms,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7156,False
Transformer,EigenWorms,Moderate,max_time_hours_10,10,0.4000,0.4000,0.1304,False
Transformer,EigenWorms,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0543,False
Transformer,EigenWorms,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0181,False
Transformer,EigenWorms,Aggressive,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
Transformer,EigenWorms,Aggressive,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
Transformer,EigenWorms,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6116,False
Transformer,EigenWorms,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.1081,False
Transformer,EigenWorms,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0450,False
Transformer,EigenWorms,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0150,False
Transformer,EigenWorms,Conservative,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
Transformer,EigenWorms,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
Transformer,EigenWorms,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
Transformer,EigenWorms,Conservative,max_time_hours_10,10,0.4000,0.4000,0.4217,False
Transformer,EigenWorms,Conservative,max_time_hours_24,24,0.4000,0.4000,0.1757,False
Transformer,EigenWorms,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0586,False
Transformer,EigenWorms,VeryAggressive,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
Transformer,EigenWorms,VeryAggressive,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
Transformer,EigenWorms,VeryAggressive,max_epochs_5000,5000,0.4000,0.4000,1.0000,True
Transformer,EigenWorms,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.1698,False
Transformer,EigenWorms,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0707,False
Transformer,EigenWorms,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0236,False
Transformer,EigenWorms,Standard,max_epochs_1000,1000,0.8000,0.6000,1.0000,True
Transformer,EigenWorms,Standard,max_epochs_2000,2000,0.6000,0.6000,1.0000,True
Transformer,EigenWorms,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6816,False
Transformer,EigenWorms,Standard,max_time_hours_10,10,0.6000,0.6000,0.1287,False
Transformer,EigenWorms,Standard,max_time_hours_24,24,0.6000,0.6000,0.0536,False
Transformer,EigenWorms,Standard,max_time_hours_72,72,0.6000,0.6000,0.0179,False
Transformer,FaultDetectionB,Moderate,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
Transformer,FaultDetectionB,Moderate,max_epochs_2000,2000,0.4000,0.4000,1.0000,True
Transformer,FaultDetectionB,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
Transformer,FaultDetectionB,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0869,False
Transformer,FaultDetectionB,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0362,False
Transformer,FaultDetectionB,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0121,False
Transformer,FaultDetectionB,Aggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
Transformer,FaultDetectionB,Aggressive,max_epochs_2000,2000,0.6000,0.6000,1.0000,True
Transformer,FaultDetectionB,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
Transformer,FaultDetectionB,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.0691,False
Transformer,FaultDetectionB,Aggressive,max_time_hours_24,24,0.6000,0.6000,0.0288,False
Transformer,FaultDetectionB,Aggressive,max_time_hours_72,72,0.6000,0.6000,0.0096,False
Transformer,FaultDetectionB,Conservative,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
Transformer,FaultDetectionB,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
Transformer,FaultDetectionB,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
Transformer,FaultDetectionB,Conservative,max_time_hours_10,10,0.4000,0.4000,0.2882,False
Transformer,FaultDetectionB,Conservative,max_time_hours_24,24,0.4000,0.4000,0.1201,False
Transformer,FaultDetectionB,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0400,False
Transformer,FaultDetectionB,VeryAggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
Transformer,FaultDetectionB,VeryAggressive,max_epochs_2000,2000,0.4000,0.6000,1.0000,True
Transformer,FaultDetectionB,VeryAggressive,max_epochs_5000,5000,0.2000,0.6000,1.0000,True
Transformer,FaultDetectionB,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.1140,False
Transformer,FaultDetectionB,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.0475,False
Transformer,FaultDetectionB,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0158,False
Transformer,FaultDetectionB,Standard,max_epochs_1000,1000,0.8000,0.6000,1.0000,True
Transformer,FaultDetectionB,Standard,max_epochs_2000,2000,0.8000,0.6000,1.0000,True
Transformer,FaultDetectionB,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
Transformer,FaultDetectionB,Standard,max_time_hours_10,10,0.6000,0.6000,0.0864,False
Transformer,FaultDetectionB,Standard,max_time_hours_24,24,0.6000,0.6000,0.0360,False
Transformer,FaultDetectionB,Standard,max_time_hours_72,72,0.6000,0.6000,0.0120,False
Transformer,FiftyWords,Moderate,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
Transformer,FiftyWords,Moderate,max_epochs_2000,2000,0.8000,0.6000,1.0000,True
Transformer,FiftyWords,Moderate,max_epochs_5000,5000,0.6000,0.6000,0.7200,False
Transformer,FiftyWords,Moderate,max_time_hours_10,10,0.6000,0.6000,0.0467,False
Transformer,FiftyWords,Moderate,max_time_hours_24,24,0.6000,0.6000,0.0195,False
Transformer,FiftyWords,Moderate,max_time_hours_72,72,0.6000,0.6000,0.0065,False
Transformer,FiftyWords,Aggressive,max_epochs_1000,1000,0.8000,0.6000,1.0000,True
Transformer,FiftyWords,Aggressive,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
Transformer,FiftyWords,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
Transformer,FiftyWords,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.0391,False
